N,450,4-039,CA1,0012,,,BC-FSPTI,BC-FSPTI,CA1 perisomatic-targeting interneuron,Perisomatic target,1,0,3,,"chandelier, axo-axonic, basket",perisomatic-targeting interneuron,I,0,"stratum pyramidale (611638) / stratum oriens (611317, 611318, 611335, 611632, 611638, 611842)",0,0,AA citations,dendrites,,,,,,,,,,,,,,,,,"611318, 611335, 611632, 611842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,451,4-038,CA1,0012,,,AA horz,AA horz,CA1 axo-axonic neuron,Axo-axonic horiz,1,0,3,,"chandelier, axo-axonic, basket",perisomatic-targeting interneuron,I,0,"stratum oriens (612119, 612126, 612129)",0,2,AA citations,axons,,,,,,,,,,,,,,,,"612119, 612124, 612129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,451,4-038,CA1,0012,,,AA horz,AA horz,CA1 axo-axonic neuron,Axo-axonic horiz,1,0,3,,"chandelier, axo-axonic, basket",perisomatic-targeting interneuron,I,0,"stratum oriens (612119, 612126, 612129)",0,0,AA citations,dendrites,,,,,,,,,,,,,,,,,"612119, 612121, 612126, 612127, 612128, 612129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,452,4-033,CA1,0003,,,CB-SOSO,CB-SOSO,CA1 stratum oriens--stratum oriens 0003 neuron,Oriens-oriens,1.6,0,3,,,,I,0,"stratum oriens (611119, 611121, 611175,  611180, 611184, 611185,  611330, 611335, 611338, 611339, 611347, 611451, 611453, 611455, 611456, 611592)",0,0,SO-SO citations,axons,,,,,,,,,,,,,,,,,"611121, 611180, 611184, 611185, 611187, 611335, 611338, 611339, 611347, 612267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,452,4-033,CA1,0003,,,CB-SOSO,CB-SOSO,CA1 stratum oriens--stratum oriens 0003 neuron,Oriens-oriens,1.6,0,3,,,,I,0,"stratum oriens (611119, 611121, 611175,  611180, 611184, 611185,  611330, 611335, 611338, 611339, 611347, 611451, 611453, 611455, 611456, 611592)",0,0,SO-SO citations,dendrites,,,,,,,,,,,,,,,,,"611121, 611180, 611184, 611185, 611330, 611335, 611338, 611339, 611347, 611451, 611455, 611457, 612267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,501,5-001,SUB,331,p,EC_000111,PC-EC,PC-EC,Subiculum pyramidal XXXneuron,Pyramidal,1,0,3,,,,E,1,"stratum pyramidale (1560, 510056, 510060, 610062, 611764, 612380)",1,1,SUB-EC pyr citations,axons,,,,,,,,,,,,,,,,,,"510060, 510066, 510070, 610062","510058, 510060, 510070, 610062, 611766, 612381","510052, 510054, 510064, 610062",,,,"3114, 33025","3114, 33025, 60216, 611768","3114, 33025, 611768",,,,,,,,,,,,,,,,,,,,,,,,,,
N,501,5-001,SUB,331,p,EC_000111,PC-EC,PC-EC,Subiculum pyramidal XXXneuron,Pyramidal,1,0,3,,,,E,1,"stratum pyramidale (1560, 510056, 510060, 610062, 611764, 612380)",1,1,SUB-EC pyr citations,dendrites,,,,,,,,,,,,,,,,,,"1560,  60213, 510054, 510056, 510060, 510068, 510072, 610062, 611764, 612380","1560,  510056, 510060, 610062, 611764, 612380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,502,5-005,SUB,331,p,CA1_1110,PC-CA1,PC-CA1,Subiculum pyramidal XXXneuron,Pyramidal-CA1,1,1,3,,,,E,1,"stratum pyramidale (510074, 510076)",1,1,SUB-CA1 pyr citations,axons,,,,,,,,,,,,,,"510074, 510076, 510078","510074, 510076, 510078","510078, 612205",,510076,"510074, 510076, 510080",510076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,502,5-005,SUB,331,p,CA1_1110,PC-CA1,PC-CA1,Subiculum pyramidal XXXneuron,Pyramidal-CA1,1,1,3,,,,E,1,"stratum pyramidale (510074, 510076)",1,1,SUB-CA1 pyr citations,dendrites,,,,,,,,,,,,,,,,,,510076,510076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,503,5-003,SUB,030,p,CA1_0101,PC NOS,PC NOS,Subiculum Nitric Oxide Synthase-positive  Pyramidal Neuron,,-0.5,1,3,,,,E,1,,1,2,9603372--Lin 1998,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,503,5-003,SUB,030,p,CA1_0101,PC NOS,PC NOS,Subiculum Nitric Oxide Synthase-positive  Pyramidal Neuron,,-0.5,1,3,,,,E,1,,1,2,9603372--Lin 1998,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,504,5-006,SUB,300,,,PV,PV,Subiculum Parvalbumin-positive interneuron,,-0.5,1,3,,,,I,0,,1,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,504,5-006,SUB,300,,,PV,PV,Subiculum Parvalbumin-positive interneuron,,-0.5,1,3,,,,I,0,,1,1,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,505,5-002,SUB,210,,,AA,AA,SUB axo-axonic 210 neuron,Axo-axonic,2,1,3,,,,I,0,"stratum moleculare (611414, 611417, 611420, 611422) / stratum pyramidale (611417, 611420, 611423)",1,2,AA citations,axons,"""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""",,"611414, 611417, 611419, 611420, 611421, 611423, 611424, 611425, 611427, 612290, 612291",,"""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""",,,,,,,,,,,,,,,,,,,,,,,,,,
N,505,5-002,SUB,210,,,AA,AA,SUB axo-axonic 210 neuron,Axo-axonic,2,1,3,,,,I,0,"stratum moleculare (611414, 611417, 611420, 611422) / stratum pyramidale (611417, 611420, 611423)",1,0,AA citations,dendrites,,,,,,,,,,,,,,,,,,"611417, 611420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,601,6-082,EC,333000,p,DG_1000-SUB_111,excitatory,excitatory,EC excitatory cells,Pyramidal II-III,1.1,0,3,,,,E,1,"layer II (3117, 611264, 611270, 611271, 611400, 611441, 611442, 611448, 611534, 611536, 611540, 611544, 611772, 611936, 611958, 612076, 612078, 612089, 612214, 612217, 612218, 612220, 612236, 612237, 612240, 612242, 612250, 612254) / layer III (611948, 611960)",0,0,pyr II citations,axons,"612250, 612253, 612254",,,,,,,,,,,,,,,,,"612250, 612253, 612254","612250, 612253, 612254","612250, 612253, 612254","611268, 611448, 611534, 611536, 611540, 611544, 611936, 611958, 611960, 612076, 612078, 612089, 612219, 612250, 612253, 612254","611268, 611448, 611534, 611536, 611540, 611544, 611936, 611948, 611958, 611960, 612076, 612078, 612089, 612219, 612222, 612250, 612253, 612254","611268, 611448, 611534, 611536, 611540, 611544, 611936, 611948, 611958, 611960, 612076, 612078, 612089, 612219, 612222, 612250, 612253, 612254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,601,6-082,EC,333000,p,DG_1000-SUB_111,excitatory,excitatory,EC excitatory cells,Pyramidal II-III,1.1,0,3,,,,E,1,"layer II (3117, 611264, 611270, 611271, 611400, 611441, 611442, 611448, 611534, 611536, 611540, 611544, 611772, 611936, 611958, 612076, 612078, 612089, 612214, 612217, 612218, 612220, 612236, 612237, 612240, 612242, 612250, 612254) / layer III (611948, 611960)",0,0,pyr II citations,dendrites,,,,,,,,,,,,,,,,,,,,,"3117, 611268, 611270, 611271, 611441, 611442, 611448, 611534, 611536, 611540, 611544, 611772, 611936, 611948, 611958, 611960, 612076, 612078, 612089, 612215, 612217, 612218, 612220, 612221, 612236, 612237, 612240, 612242","3117, 611268, 611270, 611271, 611405, 611441, 611442, 611448, 611534, 611536, 611540, 611544, 611772, 611936, 611948, 611958, 611960, 612076, 612078, 612089, 612215, 612217, 612218, 612220, 612221, 612236, 612237, 612240, 612242","3117, 611270, 611271, 611441, 611442, 611448, 611534, 611536, 611540, 611544, 611772, 611936, 611948, 611958, 611960, 612078, 612089, 612215, 612217, 612218, 612220, 612221, 612236, 612237, 612240, 612242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,602,6-002,EC,331131,p,DG_1100-SUB_101,PC V-DG-SUB,PC V-DG-SUB,EC projection pyramidal cell V,Bipolar V,2,0,3,,,,E,1,"layer V (611560, 611562, 612144, 612396, 612399, 612400, 612401)",0,0,pyr VI citations,axons,612144,612144,,,,,,,,,,,,,,,,612144,,612144,"612144, 612396, 612399, 612400, 612401","612142, 612144, 612396, 612399, 612400, 612401","612142, 612144, 612396, 612399, 612400, 612401",612144,"611560, 611562, 612144","611560, 611562, 612144, 612399",,,,,,,,,,,,,,,,,,,,,,,,,,
N,602,6-002,EC,331131,p,DG_1100-SUB_101,PC V-DG-SUB,PC V-DG-SUB,EC projection pyramidal cell V,Bipolar V,2,0,3,,,,E,1,"layer V (611560, 611562, 612144, 612396, 612399, 612400, 612401)",0,0,pyr VI citations,dendrites,,,,,,,,,,,,,,,,,,,,,"612144, 611560, 611562, 612396, 612399, 612400","612144, 611560, 612399, 612400",,,"611560, 611562, 612144, 612399, 612400",,,,,,,,,,,,,,,,,,,,,,,,,,,
N,603,6-003,EC,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,SC II,SC II,EC stellate II cell,Stellate II,1,0,3,,,,E,1,"Layer II (3120, 611249, 611253, 611400, 611403, 611404, 611534, 611544, 611770, 612059, 612337, 612340, 612341, 612342, 612345, 612347)",0,0,stell II citations,axons,"3120, 611690, 612347, 612348, 612350, 612351",,,,"611690, 612337, 612347, 612349, 612350, 612351",,,,,"611690, 612337, 612347, 612349, 612350, 612351",,,,,,,,"612344, 612346, 612349","612344, 612346","612344, 612346","3126, 611252, 611534, 611544, 612337, 612343, 612345","3126, 611252, 611534, 611544, 611770, 612337, 612343, 612345","3126, 611534, 611544, 612337, 612343, 612345","611544, 612345","3126, 611544, 612345","3126, 611544, 612345",,,,,,,,,,,,,,,,,,,,,,,,,,
N,603,6-003,EC,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,SC II,SC II,EC stellate II cell,Stellate II,1,0,3,,,,E,1,"Layer II (3120, 611249, 611253, 611400, 611403, 611404, 611534, 611544, 611770, 612059, 612337, 612340, 612341, 612342, 612345, 612347)",0,0,stell II citations,dendrites,,,,,,,,,,,,,,,,,,,,,"611252, 611253, 611534, 611544, 611770, 612059, 612341, 612345","611252, 611253, 611404, 611534, 611544, 611770, 612059, 612341, 612345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,604,6-005,EC,331000,p,DG_1000-SUB_101,excitatory II,excitatory II,EC excitatory II cell,Sub proj II,1,0,3,,,,E,1,"layer I (611932, 611940) / layer II (611006, 611170, 611435, 611441, 611447, 611536, 611544, 611770, 611932, 611936, 611938, 611940, 611942, 611958, 612077, 612089, 612236, 612237, 612239, 612246)",0,0,pyr II citations,axons,"612249, 612251, 612252",,,,,,,,,,,,,,,,,"612249, 612251, 612252",,"612249, 612252","611006, 611007, 611536, 611544, 611936, 611938, 611940, 611942, 611958, 612089, 612249, 612252","611006, 611007, 611536, 611544, 611934, 611936, 611938, 611940, 611942, 611958, 612089, 612249, 612252, 661770","611006, 611007, 611536, 611544, 611934, 611936, 611938, 611940, 611942, 611958, 612089, 612249, 612252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,604,6-005,EC,331000,p,DG_1000-SUB_101,excitatory II,excitatory II,EC excitatory II cell,Sub proj II,1,0,3,,,,E,1,"layer I (611932, 611940) / layer II (611006, 611170, 611435, 611441, 611447, 611536, 611544, 611770, 611932, 611936, 611938, 611940, 611942, 611958, 612077, 612089, 612236, 612237, 612239, 612246)",0,0,pyr II citations,dendrites,,,,,,,,,,,,,,,,,,,,,"611006, 611007, 611170, 611441, 611447, 611536, 611544, 611932, 611936, 611938, 611940, 611942, 611958, 612077, 612089, 612236, 612237, 612239, 612246, 661770","611006, 611007, 611170, 611435, 611441, 611447, 611536, 611544, 611936, 611938, 611940, 611942, 611958, 612077, 612089, 612236, 612237, 612239, 612246, 661770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,605,6-006,EC,313300,,,cmplx PC III med,cmplx PC III med,complex PC III,Medial pyramidal III,1,1,3,,,,E,0,"layer III (611548, 612146)",0,0,,axons,,,,,,,,,,,,,,,,,,,,,"611548, 612146","611548, 612146","611548, 612146","611548, 612146",,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,605,6-006,EC,313300,,,cmplx PC III med,cmplx PC III med,complex PC III,Medial pyramidal III,1,1,3,,,,E,0,"layer III (611548, 612146)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,612146,,"611548, 612146",612146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,606,6-007,EC,233310,,,cmplx PC III lat,cmplx PC III lat,complex PC III,Lateral pyramidal III,1,1,3,,,,E,0,"layer III (611948, 611960)",0,0,,axons,,,,,,,,,,,,,,,,,,,,,,"611948, 611960","611948, 611960","611948, 611960","611948, 611960",,,,,,,,,,,,,,,,,,,,,,,,,,,
N,606,6-007,EC,233310,,,cmplx PC III lat,cmplx PC III lat,complex PC III,Lateral pyramidal III,1,1,3,,,,E,0,"layer III (611948, 611960)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,"611948, 611960","611948, 611960","611948, 611960",611960,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,607,6-008,EC,233111,,,PC-MFC II,PC-MFC II,,Pyramidal II,1,0,3,,,,E,0,"layer II (611944, 611958, 611264, 611269, 611271)",0,0,,axons,,,,,,,,,,,,,,,,,,,,,,"611267, 611944, 611958, ","611267, 611269, 611944, 611958","611267, 611958","611267, 611958","611267, 611958",,,,,,,,,,,,,,,,,,,,,,,,,,
N,607,6-008,EC,233111,,,PC-MFC II,PC-MFC II,,Pyramidal II,1,0,3,,,,E,0,"layer II (611944, 611958, 611264, 611269, 611271)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,"611265, 611269, 611271, 611944, 611958","611265, 611269, 611271, 611944, 611958","611265, 611269, 611271, 611944, 611958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,608,6-094,EC,231000,,,FOMP,FOMP,,Multiform II,1,0,3,,,,E,0,"layer I (16709, 611532, 611538, 611932, 611940, 612445) / layer II (611538, 611932, 611936, 611938, 611940, 611942, 611958)",0,0,,axons,,,,,,,,,,,,,,,,,,,,,,"611538, 611934, 611936, 611938, 611940, 611942, 611958","611934, 611936, 611938, 611940, 611942, 611958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,608,6-094,EC,231000,,,FOMP,FOMP,,Multiform II,1,0,3,,,,E,0,"layer I (16709, 611532, 611538, 611932, 611940, 612445) / layer II (611538, 611932, 611936, 611938, 611940, 611942, 611958)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,"16709, 611532, 611538, 611932, 611936, 611938, 611940, 611942, 611958, 612445","16709, 611532, 611538, 611932, 611936, 611938, 611940, 611942, 611958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,609,6-095,EC,223331,,,HOBIPPY,HOBIPPY,EC horizontal-bipolar-pyramidal neurons,Multiform III-IV-V,1,0,3,,,horizontal neurons,E,0,"layer III (510250, 611443, 612232) / layer IV (612089, 612238, 612243, 612244, 612246, 612256) / layer V (611570, 611571, 611572, 611576, 611582, 611584, 611952, 611964, 612089, 612238, 612243, 612244, 612246, 612248, 612256)",0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,"611571, 611572, 611576, 611582, 611584, 611952, 611964, 612089, 612231, 612232, 612256, 612258","611576, 611582, 611584, 611952, 611964, 612089, 612231, 612232, 612256, 612258","611571, 611572, 611576, 611582, 611584, 611952, 611964, 612089, 612231, 612232, 612255, 612256, 612258","611576, 611582, 611952, 611964, 612089, 612232, 612255, 612256",,,,,,,,,,,,,,,,,,,,,,,,,,
N,609,6-095,EC,223331,,,HOBIPPY,HOBIPPY,EC horizontal-bipolar-pyramidal neurons,Multiform III-IV-V,1,0,3,,,horizontal neurons,E,0,"layer III (510250, 611443, 612232) / layer IV (612089, 612238, 612243, 612244, 612246, 612256) / layer V (611570, 611571, 611572, 611576, 611582, 611584, 611952, 611964, 612089, 612238, 612243, 612244, 612246, 612248, 612256)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,"510240, 510250, 611443, 611570, 611572, 611576, 611582, 611952, 611964, 612089, 612232, 612238, 612243, 612244, 612246, 612248, 612256, 612302","510240, 510250, 611443, 611570, 611572, 611952, 611964, 612232, 612238, 612243, 612244, 612246, 612248, 612256, 612302","510240, 510250, 611443, 611570, 611572, 611952, 611964, 612089, 612232, 612238, 612243, 612246, 612248, 612256, 612302","512240, 510250, 611443, 611576, 611964, 612089, 612232, 612238, 612243, 612244, 612246, 612248, 612256, 612302","510240, 510250, 611443, 611570, 611572, 611576, 611582, 611584, 611952, 611964, 612089, 612232, 612238, 612243, 612244, 612246, 612248, 612256, 612302",,,,,,,,,,,,,,,,,,,,,,,,,,,
N,610,6-092,EC,223200,p,CA1_1000-SUB_100,PC III,PC III,,Pyramidal III,1,0,3,,,,E,0,"Layer III (3144, 60258, 611157, 611161, 611443, 611449, 611496, 611946, 611960, 612358, 612365)",0,0,,axons,,,,,,,,,,,,,,"3018, 612358, 612360, 612361, 612362, 612363",,,,"612358, 612360, 612361, 612362, 612363",,,,,"611158, 611449, 611946, 611960, 612365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,610,6-092,EC,223200,p,CA1_1000-SUB_100,PC III,PC III,,Pyramidal III,1,0,3,,,,E,0,"Layer III (3144, 60258, 611157, 611161, 611443, 611449, 611496, 611946, 611960, 612358, 612365)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,"510240, 611443, 611449, 611490, 611496, 611946, 611960, 612358, 612365, 612366","510240, 611443, 611449, 611490, 611496, 611946, 611960, 612365","3144, 510240, 60258, 611157, 611161, 611443, 611449, 611490, 611496, 611946, 611960, 612358, 612365, 612366, 612371","611449, 611496, 611960, 612371",,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,611,6-017,EC,223111,p,CA1_1000-SUB_100,PC III sm,PC III sm,,Small pyramidal III,1.1,0,3,,,,E,0,"layer III (611170, 611443, 611450, 611546, 611780, 611782, 612146, 612169, 612171, 612358)",0,0,,axons,,,,,,,,,,,,,,"612358, 612360, 612361, 612362, 612363",,,,"612358, 612360, 612361, 612362, 612363",,,,,"611450, 611546, 611782, 612146, 612170, 612171, 612231","611450, 611546, 612231","611450, 611546, 612146, 612231","611450, 611546",,,,,,,,,,,,,,,,,,,,,,,,,,
N,611,6-017,EC,223111,p,CA1_1000-SUB_100,PC III sm,PC III sm,,Small pyramidal III,1.1,0,3,,,,E,0,"layer III (611170, 611443, 611450, 611546, 611780, 611782, 612146, 612169, 612171, 612358)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,"510240, 611170, 611443, 611450, 611546, 611780, 611782, 612146, 612171, 612358","510240, 611170, 611443, 611450, 611546, 611780, 611782, 612146, 612171","510240, 611170, 611443, 611450, 611546, 611780, 611782, 612146, 612169, 612171, 612358",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,612,6-018,EC,223000,,,SC III,SC III,EC stellate III neuron,Stellate III,1,0,3,,,,E,0,"layer III (611159, 611161, 611162, 611552, 612146, 612167)",0,0,stell III citations,axons,,,,,,,,,,,,,,,,,,,,,,,"611159, 612146, 612167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,612,6-018,EC,223000,,,SC III,SC III,EC stellate III neuron,Stellate III,1,0,3,,,,E,0,"layer III (611159, 611161, 611162, 611552, 612146, 612167)",0,0,stell III citations,dendrites,,,,,,,,,,,,,,,,,,,,,"611552, 612146, 612167","611552, 612146, 612167","6111161, 611162, 611552, 612146, 612167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,613,6-019,EC,221100,,,OPC-SC II,OPC-SC II,,Oblique pyramidal II,1.1,1,3,,,,E,0,"layer II (611542, 611544)",0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,611544,611544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,613,6-019,EC,221100,,,OPC-SC II,OPC-SC II,,Oblique pyramidal II,1.1,1,3,,,,E,0,"layer II (611542, 611544)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,"611542, 611544","611542, 611544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,614,6-085,EC,220233,p,DG_1000,PC V-DG,PC V-DG,EC pyramidal cell,Dentate pyramidal V,1,1,3,,,,E,0,"layer IV (612245, 612246, 612247, 612255) / layer V (611211, 611216, 611556, 611560, 612086, 612089, 612143, 612227, 612228, 612229, 612230, 612241, 612243, 612245, 612246, 612247, 612255, 612630, 612632, 612633)",0,0,pyr large citations,axons,612143,,,,,,,,,,,,,,,,,,,,,"""-612142""","""-612142""",,"611556, 612086, 612089, 612143, 612228, 612257, 612632","612086, 612089, 612143, 612228, 612229, 612257, 612632",,,,,,,,,,,,,,,,,,,,,,,,,,
N,614,6-085,EC,220233,p,DG_1000,PC V-DG,PC V-DG,EC pyramidal cell,Dentate pyramidal V,1,1,3,,,,E,0,"layer IV (612245, 612246, 612247, 612255) / layer V (611211, 611216, 611556, 611560, 612086, 612089, 612143, 612227, 612228, 612229, 612230, 612241, 612243, 612245, 612246, 612247, 612255, 612630, 612632, 612633)",0,0,pyr large citations,dendrites,,,,,,,,,,,,,,,,,,,,,"611216, 611556, 611560, 612086, 612089, 612228, 612230, 612241, 612243, 612245, 612246, 612247, 612630","611211, 611216, 612086, 612089, 612143, 612228, 612241, 612243, 612245, 612246, 612247, 612630, 612633",,"612143, 612241, 612243, 612246","611211, 611216, 611556, 611560, 612086, 612089, 612143, 612227, 612229, 612230, 612241, 612243, 612245, 612246, 612247, 612630, 612633","612086, 612143, 612241, 612243, 612245, 612246, 612247",,,,,,,,,,,,,,,,,,,,,,,,,,
N,615,6-021,EC,220033,,,PC V sm,PC V sm,EC pyramidal cell,Small pyramidal V,1,0,3,,,,E,0,"layer V (612085, 612089, 611558, 611211, 611212, 611216, 611217)",0,0,pyr large citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,"611213, 611218, 611558, 612085, 612089","611213, 611218, 611558, 612089",,,,,,,,,,,,,,,,,,,,,,,,,,
N,615,6-021,EC,220033,,,PC V sm,PC V sm,EC pyramidal cell,Small pyramidal V,1,0,3,,,,E,0,"layer V (612085, 612089, 611558, 611211, 611212, 611216, 611217)",0,0,pyr large citations,dendrites,,,,,,,,,,,,,,,,,,,,,"611211, 611212, 611216, 611217, 611558, 612089","611211, 611212, 611216, 611217, 611558, 612089",,,"611211, 611212,  611216, 611217,  611558, 612085, 612089","611211, 611212,  611216, 611217,  611558, 612085, 612089",,,,,,,,,,,,,,,,,,,,,,,,,,
N,616,6-023,EC,213330,,,PC V,PC V,EC pyramidal cell,Pyramidal V,2,1,3,,,,E,1,layer V (611560),0,0,,axons,,,,,,,,,,,,,,,,,,,,,,611560,611560,611560,611560,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,616,6-023,EC,213330,,,PC V,PC V,EC pyramidal cell,Pyramidal V,2,1,3,,,,E,1,layer V (611560),0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,611560,,611560,611560,611560,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,617,6-046,EC,202200,,,med MPN III,med MPN III,EC medium multipolar neurons III,,-0.5,0,3,,,,E,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,617,6-046,EC,202200,,,med MPN III,med MPN III,EC medium multipolar neurons III,,-0.5,0,3,,,,E,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,618,6-024,EC,133100,,,BPN III,BPN III,,Bipolar III,1,1,3,,,,E,0,"layer III (611554, 612146)",0,0,,axons,,,,,,,,,,,,,,,,,,,,,612146,612146,"611554, 612146","611554, 612146",,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,618,6-024,EC,133100,,,BPN III,BPN III,,Bipolar III,1,1,3,,,,E,0,"layer III (611554, 612146)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,612146,"611554, 612146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,619,6-025,EC,113330,,,MPN III lat,MPN III lat,,Lateral multipolar III,1,1,3,,,,E,0,"layer III (611950, 611960)",0,0,,axons,,,,,,,,,,,,,,,,,,,,,611960,611960,"611950, 611960",611960,611960,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,619,6-025,EC,113330,,,MPN III lat,MPN III lat,,Lateral multipolar III,1,1,3,,,,E,0,"layer III (611950, 611960)",0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,"611950, 611960","611950, 611960","611950, 611960",,,,,,,,,,,,,,,,,,,,,,,,,,,
X,620,6-026,EC,113310,,,MPN 2 III,MPN 2 III,,,-0.5,1,3,,,,E,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,620,6-026,EC,113310,,,MPN 2 III,MPN 2 III,,,-0.5,1,3,,,,E,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,621,6-029,EC,022200,,,lg MPN III,lg MPN III,EC large multipolar neuron III,,-0.5,1,3,,,,E,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,621,6-029,EC,022200,,,lg MPN III,lg MPN III,EC large multipolar neuron III,,-0.5,1,3,,,,E,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,622,6-031,EC,003310,,,MPN III med,MPN III med,,Medial multipolar III,1,1,3,,,,E,0,layer III (611550),0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,611550,611550,611550,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,622,6-031,EC,003310,,,MPN III med,MPN III med,,Medial multipolar III,1,1,3,,,,E,0,layer III (611550),0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,611550,611550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,623,6-050,EC,002331,,,GN IV-V,GN IV-V,,,-0.5,0,3,,,,E,0,,0,0,globular citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,623,6-050,EC,002331,,,GN IV-V,GN IV-V,,,-0.5,0,3,,,,E,0,,0,0,globular citations,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,624,6-077,EC,002222,,,MPN 2 V,MPN 2 V,EC multipolar neuron,,-0.5,0,3,,,,E,0,,0,0,MP citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
